Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2/07/2023,1064315274,7245601.91,3084658.98,2521368.01,237691.11,1145368.91,NA,NA,NA,conventional,West
2/07/2023,1132216692,39070189.93,16858572.93,10289112.37,2216153.4,7713747.41,NA,NA,NA,conventional,TotalUS
2/07/2023,1643649539,4148.56,422.93,509.93,0,3025.34,NA,NA,NA,organic,Albany
2/07/2023,1760176127,21233.9,43.25,10775.37,0,5845.42,NA,NA,NA,organic,Atlanta
2/07/2023,1626848833,46665.4,432.95,8246.51,5.76,34823.2,NA,NA,NA,organic,BaltimoreWashington
2/07/2023,1424481204,8547.55,48.01,404.65,0,4755.5,NA,NA,NA,organic,BirminghamMontgomery
2/07/2023,2077872629,4694.5,1.09,3815.34,0,878.06,NA,NA,NA,organic,Boise
2/07/2023,1680511491,30044.47,353.43,2422.28,0,20558.54,NA,NA,NA,organic,Boston
2/07/2023,1609083373,15316.93,484.87,81.71,0,14750.36,NA,NA,NA,organic,BuffaloRochester
2/07/2023,1519979299,21436.07,122.71,3757.58,14.34,16404.68,NA,NA,NA,organic,Charlotte
2/07/2023,1710948876,39621.83,612.28,32344.64,0,5931.36,NA,NA,NA,organic,Chicago
2/07/2023,1655231764,12499.13,149.2,7624.14,0,4725.79,NA,NA,NA,organic,CincinnatiDayton
2/07/2023,185540389,10346.21,1108.92,4469.37,0,4767.92,NA,NA,NA,organic,Columbus
2/07/2023,1224766216,42684.26,17596.96,782.13,0,21975.21,NA,NA,NA,organic,DallasFtWorth
2/07/2023,1369918727,30614.95,24443.36,713.56,0,3848.38,NA,NA,NA,organic,Denver
2/07/2023,1540777168,13636.82,223.21,5196.92,0,8213.93,NA,NA,NA,organic,Detroit
2/07/2023,1483612515,7136.35,0,856.55,0,5971.16,NA,NA,NA,organic,GrandRapids
2/07/2023,144868655,18467.95,302.35,499.13,0,16688.31,NA,NA,NA,organic,HarrisburgScranton
2/07/2023,1763848935,19146.34,892.18,7671.56,0,5794.69,NA,NA,NA,organic,HartfordSpringfield
2/07/2023,1079555382,14625.98,9306.05,207.95,0,4648.92,NA,NA,NA,organic,Houston
2/07/2023,1616230272,8306.81,142.24,3024.97,0,5139.6,NA,NA,NA,organic,Indianapolis
2/07/2023,1686125804,7856.64,87.45,1560.36,0,4903.16,NA,NA,NA,organic,Jacksonville
2/07/2023,1355083056,14413.4,7625.91,1133.64,0,5653.86,NA,NA,NA,organic,LasVegas
2/07/2023,2014808775,102829.68,65872.75,4127.33,1.4,18969.01,NA,NA,NA,organic,LosAngeles
2/07/2023,2052837009,4866.49,0,3518.84,0,755.06,NA,NA,NA,organic,Louisville
2/07/2023,1534449644,33143.78,222.47,7604.1,0,16180.95,NA,NA,NA,organic,MiamiFtLauderdale
2/07/2023,1805692138,16495.32,77.76,11144.76,0,4026.96,NA,NA,NA,organic,Nashville
2/07/2023,1718620361,19454.53,3675.52,591.05,0,15017.82,NA,NA,NA,organic,NorthernNewEngland
2/07/2023,1308614855,9889.52,429.9,36.22,0,8209.86,NA,NA,NA,organic,NewOrleans
2/07/2023,1530843211,108174.54,6939.17,10156.1,3.26,43224.2,NA,NA,NA,organic,NewYork
2/07/2023,1401413412,27164.64,254.37,3494.57,0,15159.95,NA,NA,NA,organic,Orlando
2/07/2023,1631558913,3167.84,12.28,1081.93,0,1897.23,NA,NA,NA,organic,PeoriaSpringfield
2/07/2023,1452656456,31473.12,1492.93,2785.08,0,19900.53,NA,NA,NA,organic,Philadelphia
2/07/2023,1466481265,20223.03,12020.04,1828.57,0,5375.87,NA,NA,NA,organic,PhoenixTucson
2/07/2023,16464025,7411.88,1691.02,16.81,0,5653.65,NA,NA,NA,organic,Pittsburgh
2/07/2023,2424325672,26693.19,4550.75,18875.14,5.35,2928.06,NA,NA,NA,organic,Portland
2/07/2023,1626881853,4041.66,3.89,2.79,0,2713.92,NA,NA,NA,organic,Providence
2/07/2023,1459091509,32774.87,619.88,3429.7,13.82,27766.46,NA,NA,NA,organic,RaleighGreensboro
2/07/2023,1460265969,22847.65,2.21,3685.3,3.21,19062.44,NA,NA,NA,organic,RichmondNorfolk
2/07/2023,159661815,10273.49,2.3,3231.43,0,6677.5,NA,NA,NA,organic,Roanoke
2/07/2023,1177163984,44281.28,6541.23,3011.77,0,34728.28,NA,NA,NA,organic,Sacramento
2/07/2023,222834774,21792.25,14883.36,894.75,0,3692.59,NA,NA,NA,organic,SanDiego
2/07/2023,1590669438,74133.94,19801.72,8409.88,0,45922.33,NA,NA,NA,organic,SanFrancisco
2/07/2023,2413676446,62331.37,8215.67,49365.46,23.94,3371.81,NA,NA,NA,organic,Seattle
2/07/2023,1576702483,26221.33,586.21,4376.73,16.22,16611.28,NA,NA,NA,organic,SouthCarolina
2/07/2023,2491623961,4191.42,759.2,2405.85,0,966.53,NA,NA,NA,organic,Spokane
2/07/2023,2190948413,7948.12,1299.77,2992.18,0,3360.07,NA,NA,NA,organic,StLouis
2/07/2023,167034719,5257.03,303.4,219.3,0,4646.49,NA,NA,NA,organic,Syracuse
2/07/2023,1340867332,20768.33,142.32,5133.8,0,8699.63,NA,NA,NA,organic,Tampa
2/07/2023,1596213717,5940.72,20.31,2342.94,0,3577.47,NA,NA,NA,organic,Toledo
2/07/2023,1600706003,24483.11,14014.97,550.27,0,9568.22,NA,NA,NA,organic,WestTexNewMexico
2/07/2023,1602975264,2660.49,1635.08,6.39,0,959.18,NA,NA,NA,organic,Wichita
2/07/2023,169745318,321613.63,134488.63,20880.66,1.47,149771.77,NA,NA,NA,organic,California
2/07/2023,1594109127,158155.49,5389.52,69015.36,0,80522.96,NA,NA,NA,organic,GreatLakes
2/07/2023,1554769613,243001.11,1938.95,57327.08,70.08,170215.96,NA,NA,NA,organic,Midsouth
2/07/2023,1581494828,289493.05,18520.64,27673.92,3.26,167829.7,NA,NA,NA,organic,Northeast
2/07/2023,1528633924,64957.2,11800.3,10205.1,0,33185.28,NA,NA,NA,organic,Plains
2/07/2023,1240596197,151198.15,43799,5236.85,0,96557.79,NA,NA,NA,organic,SouthCentral
2/07/2023,1487420926,199270.19,1697.66,46993.69,22.65,100122.35,NA,NA,NA,organic,Southeast
2/07/2023,1886321304,275590.98,101027.75,107221.57,35.29,61894.51,NA,NA,NA,organic,West
2/07/2023,1606786571,1703279.8,318662.44,344554.23,132.75,860100.32,NA,NA,NA,organic,TotalUS
9/07/2023,1105199925,138648.57,32715.66,81960.87,0.94,21341.38,NA,NA,NA,conventional,Albany
9/07/2023,1240363787,678825.37,383695.19,94739.37,104.24,181214.3,NA,NA,NA,conventional,Atlanta
9/07/2023,1329586393,841117.04,297508.81,204926.57,1352.32,278888.89,NA,NA,NA,conventional,BaltimoreWashington
9/07/2023,1240909399,296717.92,180682.21,22702.09,70.6,72678.27,NA,NA,NA,conventional,BirminghamMontgomery
9/07/2023,113969102,113286.95,57139.86,34019.1,132.16,18117.62,NA,NA,NA,conventional,Boise
9/07/2023,1304939683,593973.54,47091.08,379151.05,34.21,151931.59,NA,NA,NA,conventional,Boston
9/07/2023,1071950059,179641.06,35807.48,46968.13,2755.84,88905.75,NA,NA,NA,conventional,BuffaloRochester
9/07/2023,1381678327,346289.06,133275.24,73272.71,682.94,101345.71,NA,NA,NA,conventional,Charlotte
9/07/2023,1039750675,1182186.33,203708.68,277842.23,97109.75,584704.33,NA,NA,NA,conventional,Chicago
9/07/2023,1252387652,207414.93,62196.49,86687.59,13218.17,41734.43,NA,NA,NA,conventional,CincinnatiDayton
9/07/2023,1211043539,215886.92,105315.47,50905.09,11840.02,45086.71,NA,NA,NA,conventional,Columbus
9/07/2023,0.970119412,1232944.93,586586.56,198725.71,60014.83,281716.6,NA,NA,NA,conventional,DallasFtWorth
9/07/2023,1090481459,999601.25,356630.1,391719.33,22439.58,202024.6,NA,NA,NA,conventional,Denver
9/07/2023,119183536,351757.21,117387.09,90205.02,62317.81,77625.1,NA,NA,NA,conventional,Detroit
9/07/2023,123973614,184872.9,22033.79,47507.4,78913.68,31820.62,NA,NA,NA,conventional,GrandRapids
9/07/2023,118752831,384120.72,165804.2,91434.45,11569.37,97030.41,NA,NA,NA,conventional,HarrisburgScranton
9/07/2023,1352394347,332651.56,21679.61,222672.88,41.54,79282.33,NA,NA,NA,conventional,HartfordSpringfield
9/07/2023,0.914147177,845110.88,433307.63,252527.97,4484.2,37808.71,NA,NA,NA,conventional,Houston
9/07/2023,1184227077,232972.04,82005.78,74847.19,17705.16,52495.8,NA,NA,NA,conventional,Indianapolis
9/07/2023,1391120237,199612.58,123185.32,12991.76,21.03,56189.39,NA,NA,NA,conventional,Jacksonville
9/07/2023,1103327363,423892.38,186642.34,97755.35,22797.06,108630.14,NA,NA,NA,conventional,LasVegas
9/07/2023,1279338998,2913494.07,1474426.06,29916.63,738144.05,595623.6,NA,NA,NA,conventional,LosAngeles
9/07/2023,1034192115,131475.1,37411.33,54462.41,3618.72,31963.89,NA,NA,NA,conventional,Louisville
9/07/2023,1219952599,914577.62,687214.35,18442.04,185.12,197220.64,NA,NA,NA,conventional,MiamiFtLauderdale
9/07/2023,1168170823,270546.89,110175.28,69042.97,36.29,83012.1,NA,NA,NA,conventional,Nashville
9/07/2023,1111412189,494669.06,71499.85,318864.37,13.23,97541.7,NA,NA,NA,conventional,NorthernNewEngland
9/07/2023,1008410418,270725.82,182305.49,5768.89,1509.98,21316.43,NA,NA,NA,conventional,NewOrleans
9/07/2023,1334714728,1662653.71,149324.19,858053.97,970.2,569427.07,NA,NA,NA,conventional,NewYork
9/07/2023,1328202729,478439.46,295488.93,20653.58,71.22,150100.25,NA,NA,NA,conventional,Orlando
9/07/2023,1039084155,121547.06,59347.42,16773.37,8697.4,30300.53,NA,NA,NA,conventional,PeoriaSpringfield
9/07/2023,1120971017,555795.59,173964.53,148436.38,6825.42,198309.33,NA,NA,NA,conventional,Philadelphia
9/07/2023,1031168281,1209315.7,599600.74,403025.61,15615.99,155167.88,NA,NA,NA,conventional,PhoenixTucson
9/07/2023,1038018538,167238.96,112393.2,14077.62,92.5,36862.79,NA,NA,NA,conventional,Pittsburgh
9/07/2023,1092469969,708225.89,347485.44,228883.52,44201.81,71735.91,NA,NA,NA,conventional,Portland
9/07/2023,1416760823,95966.53,6725.68,66094.76,29.25,20490.8,NA,NA,NA,conventional,Providence
9/07/2023,1278927809,401609.01,149715.91,94655.98,493.03,105776.71,NA,NA,NA,conventional,RaleighGreensboro
9/07/2023,1225937987,283615.7,112868.88,77008.78,130.51,66425.11,NA,NA,NA,conventional,RichmondNorfolk
9/07/2023,1154260989,170823.01,72660.05,47085.6,543.07,38003.11,NA,NA,NA,conventional,Roanoke
9/07/2023,1425654539,470501.65,167832.5,227968.35,6858.14,56758.99,NA,NA,NA,conventional,Sacramento
9/07/2023,1240175026,546297.86,314683.28,11220.67,92036.98,119370.52,NA,NA,NA,conventional,SanDiego
9/07/2023,1521501108,696611.54,273102.06,309400.13,7821.09,96791.45,NA,NA,NA,conventional,SanFrancisco
9/07/2023,144113776,510761.87,239361.91,168356.79,21402.22,58784.41,NA,NA,NA,conventional,Seattle
9/07/2023,1280061111,508306.85,261806.3,81006.26,306.15,130291.93,NA,NA,NA,conventional,SouthCarolina
9/07/2023,1258928667,80847.71,40969.98,24342.02,15.12,12787.45,NA,NA,NA,conventional,Spokane
9/07/2023,1006240492,214774.6,135927.86,19133.33,10.69,52558.81,NA,NA,NA,conventional,StLouis
9/07/2023,1104309365,91447.63,21040.81,36028.86,685.21,31184.09,NA,NA,NA,conventional,Syracuse
9/07/2023,1341238076,483944.96,362983.48,5932.28,117.82,110437.48,NA,NA,NA,conventional,Tampa
9/07/2023,1158627885,112625.19,40679.74,34654.36,12230.03,22164.32,NA,NA,NA,conventional,Toledo
9/07/2023,0.92138945,983510.24,484324.6,114861.8,6482.97,267205.52,NA,NA,NA,conventional,WestTexNewMexico
9/07/2023,0.887882242,108302.42,53834.25,24246.31,68.04,25562.29,NA,NA,NA,conventional,Wichita
9/07/2023,1322317074,5911588.7,2886624.34,890385.14,937782.8,1040080.87,NA,NA,NA,conventional,California
9/07/2023,1102940367,4102280.44,1240605.23,1116555.93,467303.46,1177826.58,NA,NA,NA,conventional,GreatLakes
9/07/2023,1236202567,3664045.99,1435483.48,925573.69,13163.54,980916.78,NA,NA,NA,conventional,Midsouth
9/07/2023,1241975938,5201849.34,931612.88,2528735.19,25497.83,1521162.91,NA,NA,NA,conventional,Northeast
9/07/2023,1050473002,1980235.7,1073020.07,290730.4,6072.41,441114.09,NA,NA,NA,conventional,Plains
9/07/2023,0.934528122,5155794.48,2792360.61,716581.56,96666.87,879213.93,NA,NA,NA,conventional,SouthCentral
9/07/2023,1262045447,4760248.86,3035438.39,375220.61,1344.23,1163890.29,NA,NA,NA,conventional,Southeast
9/07/2023,1103832392,7016800.24,3294299.59,2134724.07,175476.76,1140498.84,NA,NA,NA,conventional,West
9/07/2023,11637939,37792843.75,16689444.59,8978506.59,1723307.9,8344704.3,NA,NA,NA,conventional,TotalUS
9/07/2023,1594667918,4145.23,379.24,336.23,0,2871.55,NA,NA,NA,organic,Albany
9/07/2023,1909093809,23239.19,39.65,11902.89,0,7084.71,NA,NA,NA,organic,Atlanta
9/07/2023,1576401213,42973.45,416.87,4948.39,13.86,34134.51,NA,NA,NA,organic,BaltimoreWashington
9/07/2023,1578715649,11213.93,80.59,481.93,0,5535.42,NA,NA,NA,organic,BirminghamMontgomery
9/07/2023,1956792349,5592.78,404.15,3830.98,0,1357.65,NA,NA,NA,organic,Boise
9/07/2023,1706016787,28743.75,358.99,2419.03,0,17674.55,NA,NA,NA,organic,Boston
9/07/2023,1565007907,11955.82,733.02,93.12,0,10898.15,NA,NA,NA,organic,BuffaloRochester
9/07/2023,1573854401,20392.63,111.58,3783.43,46.34,14633.73,NA,NA,NA,organic,Charlotte
9/07/2023,1777174204,26652.91,283.62,17805.49,0,8068.21,NA,NA,NA,organic,Chicago
9/07/2023,1852600354,13935.01,6.35,9250.81,0,3875.78,NA,NA,NA,organic,CincinnatiDayton
9/07/2023,194415571,10778.91,755.79,5635.19,0,3789.83,NA,NA,NA,organic,Columbus
9/07/2023,117443936,46199.59,21764.89,765.87,0,21036.48,NA,NA,NA,organic,DallasFtWorth
9/07/2023,1309186989,46214.37,36201.04,760.99,0,7393.84,NA,NA,NA,organic,Denver
9/07/2023,1740648245,12987.18,237.65,6275.1,0,6331.11,NA,NA,NA,organic,Detroit
9/07/2023,1484619603,5719.24,1.2,827.04,0,4668.35,NA,NA,NA,organic,GrandRapids
9/07/2023,1424210218,20145.1,250.99,654.58,0,16288.06,NA,NA,NA,organic,HarrisburgScranton
9/07/2023,1877964086,18884.07,761.77,6452.43,0,5822.98,NA,NA,NA,organic,HartfordSpringfield
9/07/2023,1081808061,23061.24,14153.45,164.26,0,8387.58,NA,NA,NA,organic,Houston
9/07/2023,176618909,9042.6,131.27,4220.44,0,4690.89,NA,NA,NA,organic,Indianapolis
9/07/2023,1734651429,11923.78,73.06,3908.8,3.47,5233.78,NA,NA,NA,organic,Jacksonville
9/07/2023,1355172865,16392.14,8026.02,1684.7,0,6681.41,NA,NA,NA,organic,LasVegas
9/07/2023,2037712485,113393.53,74007.43,3434.48,2.8,21851.47,NA,NA,NA,organic,LosAngeles
9/07/2023,2110657859,5737.81,0,4422.08,0,778.26,NA,NA,NA,organic,Louisville
9/07/2023,1810384141,33809.96,282.36,1920.45,0,17673.37,NA,NA,NA,organic,MiamiFtLauderdale
9/07/2023,1864670409,15733.76,82.96,8853.43,0,4415.98,NA,NA,NA,organic,Nashville
9/07/2023,1703727147,19860.44,3533.56,459.92,0,15722,NA,NA,NA,organic,NorthernNewEngland
9/07/2023,136242379,10464.93,486.84,94.89,0,8031.26,NA,NA,NA,organic,NewOrleans
9/07/2023,1614345511,107842.96,11342.33,8973.94,6.3,42126.61,NA,NA,NA,organic,NewYork
9/07/2023,1604313079,29078.78,264.83,3778.88,0,16933.26,NA,NA,NA,organic,Orlando
9/07/2023,1503330046,3912.8,4.94,1023.38,0,2881.72,NA,NA,NA,organic,PeoriaSpringfield
9/07/2023,1461093378,31062.37,1827.5,1305.44,0,19320.99,NA,NA,NA,organic,Philadelphia
9/07/2023,1444372743,23783.63,13244.11,2736.97,0,6678,NA,NA,NA,organic,PhoenixTucson
9/07/2023,1601552306,6686.5,1376.86,8.44,0,4406.2,NA,NA,NA,organic,Pittsburgh
9/07/2023,2429222954,25620.55,9483.81,13082.74,4.01,2738.14,NA,NA,NA,organic,Portland
9/07/2023,1621819869,4705.5,2.49,4.18,0,2603.07,NA,NA,NA,organic,Providence
9/07/2023,1457989943,30771.12,521.84,2919.01,28.79,26397.42,NA,NA,NA,organic,RaleighGreensboro
9/07/2023,1497399119,22181.48,9.01,3658.85,6.42,18387.49,NA,NA,NA,organic,RichmondNorfolk
9/07/2023,1623908025,9960.43,3.44,3329.47,0,6241.65,NA,NA,NA,organic,Roanoke
9/07/2023,1188227746,45707.47,6012.02,2705.92,0,36989.52,NA,NA,NA,organic,Sacramento
9/07/2023,2194017925,22951.22,15533.04,980.63,0,3934.35,NA,NA,NA,organic,SanDiego
9/07/2023,1584940888,78414.73,19914.76,8623.87,0,49876.1,NA,NA,NA,organic,SanFrancisco
9/07/2023,243298562,64941.35,21685.02,38083.1,2.25,3402.79,NA,NA,NA,organic,Seattle
9/07/2023,164686408,28059.72,631.28,4249.62,22,16644.2,NA,NA,NA,organic,SouthCarolina
9/07/2023,2531703134,4445.22,702.97,2706.56,0,941.19,NA,NA,NA,organic,Spokane
9/07/2023,2114899587,6321.96,816.39,2118.93,0,3295.29,NA,NA,NA,organic,StLouis
9/07/2023,1570806996,4376.96,203.29,149.78,0,3743.29,NA,NA,NA,organic,Syracuse
9/07/2023,1516282185,21004.39,126.4,5527.08,0,8922.15,NA,NA,NA,organic,Tampa
9/07/2023,1648291216,6232.2,10.16,2491.38,0,3510.16,NA,NA,NA,organic,Toledo
9/07/2023,122781942,30286.19,16311.51,805.9,0,12727.78,NA,NA,NA,organic,WestTexNewMexico
9/07/2023,1554070301,3121.5,1557,0,0,1447.95,NA,NA,NA,organic,Wichita
9/07/2023,1705977378,343972.93,142428.87,19951.69,2.94,164647.45,NA,NA,NA,organic,California
9/07/2023,1638989759,148884.83,7705.98,62242.8,0,73437.28,NA,NA,NA,organic,GreatLakes
9/07/2023,1560464717,234004.23,1688.13,50994.59,107.85,163243.05,NA,NA,NA,organic,Midsouth
9/07/2023,1616497201,283973.37,23468.36,22779.83,6.34,154286.86,NA,NA,NA,organic,Northeast
9/07/2023,1395375312,67582.06,8862.65,7146.24,0,42325.09,NA,NA,NA,organic,Plains
9/07/2023,1186103116,168191.6,56281.68,5777.14,0,100710.84,NA,NA,NA,organic,SouthCentral
9/07/2023,1649401319,218455.7,1811.44,43226.6,35.62,108569.54,NA,NA,NA,organic,Southeast
9/07/2023,1810446229,315189.6,141485.07,90111.56,9.66,77263.26,NA,NA,NA,organic,West
9/07/2023,161762175,1780254.32,383732.18,302230.45,162.41,884483.36,NA,NA,NA,organic,TotalUS
16/07/2023,1058386071,142301.51,36852.83,84367.4,7.56,17685.62,NA,NA,NA,conventional,Albany
16/07/2023,1239996481,698556.54,354849.29,152163.58,129.62,163213.33,NA,NA,NA,conventional,Atlanta
16/07/2023,1404625014,779327.79,295282.92,196625.63,793.2,218400.7,NA,NA,NA,conventional,BaltimoreWashington
16/07/2023,1282648856,281212.88,153900.77,35374.03,60.92,72158.37,NA,NA,NA,conventional,BirminghamMontgomery
16/07/2023,1108382804,134241.69,79729.59,32661.3,268.09,17776.34,NA,NA,NA,conventional,Boise
16/07/2023,1332803579,579134.15,55541.03,355605.16,73.96,154030.93,NA,NA,NA,conventional,Boston
16/07/2023,1121880074,174064.58,31646.96,51554.54,2220.76,82304.67,NA,NA,NA,conventional,BuffaloRochester
16/07/2023,1451687032,337466.25,136738.04,69862.88,426.35,94411.1,NA,NA,NA,conventional,Charlotte
16/07/2023,1457946345,699041.47,167156.83,293659.93,66941.36,156952.28,NA,NA,NA,conventional,Chicago
16/07/2023,1070162464,231091.01,57093.52,125428.07,5929.95,39242.77,NA,NA,NA,conventional,CincinnatiDayton
16/07/2023,1212711356,235105.86,76834.04,108426.74,6395.89,40716.9,NA,NA,NA,conventional,Columbus
16/07/2023,1053387537,1276441.66,483298.35,382124.79,22352.37,290626.21,NA,NA,NA,conventional,DallasFtWorth
16/07/2023,1161400281,1053162.54,325572.17,489778.83,22897.03,184473.9,NA,NA,NA,conventional,Denver
16/07/2023,1097346599,387884.71,103899.98,161199.5,28746.49,89120.32,NA,NA,NA,conventional,Detroit
16/07/2023,1337473036,153048.55,25837.79,48382,34144.44,41610.16,NA,NA,NA,conventional,GrandRapids
16/07/2023,1167664944,343931.44,138616.99,92040.16,1765.67,87167.73,NA,NA,NA,conventional,HarrisburgScranton
16/07/2023,1270406734,340415.12,23685.97,234157.24,44.25,70752.08,NA,NA,NA,conventional,HartfordSpringfield
16/07/2023,103908113,812407.93,397684.68,275959.53,2462.94,32376.29,NA,NA,NA,conventional,Houston
16/07/2023,1114438245,263297.5,76639.92,121621.15,10268.88,49249.2,NA,NA,NA,conventional,Indianapolis
16/07/2023,144497303,193022.11,110406.56,17831.57,11.72,58069.95,NA,NA,NA,conventional,Jacksonville
16/07/2023,1150271088,400543.07,165164.34,110583.52,11591.15,103611.87,NA,NA,NA,conventional,LasVegas
16/07/2023,1333159676,2832689.65,1574591.79,31373.33,646585.52,518034.59,NA,NA,NA,conventional,LosAngeles
16/07/2023,1079177751,131072.11,38121.58,58461.74,2115.66,28390.64,NA,NA,NA,conventional,Louisville
16/07/2023,1520904652,757170.59,547458.98,15989.74,168.06,182218.13,NA,NA,NA,conventional,MiamiFtLauderdale
16/07/2023,1193403583,258780.17,102972.27,74545.38,29.72,73709.48,NA,NA,NA,conventional,Nashville
16/07/2023,1030064221,611406.29,98100.88,430201.12,11.62,65927.22,NA,NA,NA,conventional,NorthernNewEngland
16/07/2023,1172568693,242543,146625.22,11287.35,1030.34,26244.93,NA,NA,NA,conventional,NewOrleans
16/07/2023,1174692771,2056490.84,175295.97,1227475.97,911.68,493373.4,NA,NA,NA,conventional,NewYork
16/07/2023,1440453009,454580.13,282724.76,13359.96,93.18,145061.33,NA,NA,NA,conventional,Orlando
16/07/2023,1050207232,114171.75,48218.85,30852.9,4191.67,25040.7,NA,NA,NA,conventional,PeoriaSpringfield
16/07/2023,103624979,591595.61,157364.05,209665.87,419.55,175771.09,NA,NA,NA,conventional,Philadelphia
16/07/2023,1056031519,1241647.35,527916.56,522010.48,14618.89,143554.82,NA,NA,NA,conventional,PhoenixTucson
16/07/2023,1578423616,112364.61,52124.45,22731.14,32.41,29100.59,NA,NA,NA,conventional,Pittsburgh
16/07/2023,1259443346,625429.27,230081.34,261817.24,45411.98,74151.62,NA,NA,NA,conventional,Portland
16/07/2023,1452225734,82222.85,6272.29,55334.21,2.84,18668.73,NA,NA,NA,conventional,Providence
16/07/2023,1337489936,384839.96,153176.93,84392.65,317.77,100530.07,NA,NA,NA,conventional,RaleighGreensboro
16/07/2023,1265818048,295304.12,119038.23,93493.52,109.2,58166.79,NA,NA,NA,conventional,RichmondNorfolk
16/07/2023,1143180671,178815.87,73144.92,59587.65,26.85,34601.35,NA,NA,NA,conventional,Roanoke
16/07/2023,1467955404,435217.85,126311.02,239846.89,5341.38,51937.99,NA,NA,NA,conventional,Sacramento
16/07/2023,1344953635,519702.82,307968.86,12276.47,86756.11,104515,NA,NA,NA,conventional,SanDiego
16/07/2023,1321954997,753171.08,186848.89,466664.58,6187.4,77923.23,NA,NA,NA,conventional,SanFrancisco
16/07/2023,1472767268,523707.28,216682.49,212964.09,19839.47,54559.73,NA,NA,NA,conventional,Seattle
16/07/2023,1306676873,517323.46,253284.05,103841.65,267.41,122266.2,NA,NA,NA,conventional,SouthCarolina
16/07/2023,1301614619,80533.26,39120.33,26956.61,20.06,12103.69,NA,NA,NA,conventional,Spokane
16/07/2023,1050396396,202659.19,129247.13,16765.01,16.05,49236.98,NA,NA,NA,conventional,StLouis
16/07/2023,1090455089,85162.88,20792.55,33577.16,574.35,27081.68,NA,NA,NA,conventional,Syracuse
16/07/2023,1429354954,461593.36,350328.21,4494.87,169.39,99178.25,NA,NA,NA,conventional,Tampa
16/07/2023,1068191427,130192.41,34630.63,62211.65,5667.09,24849.81,NA,NA,NA,conventional,Toledo
16/07/2023,1086172465,849222.2,387557.89,128455.92,31275,239342.02,NA,NA,NA,conventional,WestTexNewMexico
16/07/2023,0.990737487,99347.72,45464.04,26962.49,28.67,18185.63,NA,NA,NA,conventional,Wichita
